profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12676485,1,8,2,calc_extBIC,1908.941
profile,12676485,1,8,2,calcVC,1593.383
profile,12676485,1,8,2,calcMMt,9699.521
profile,12676484,4,4,2,find_qtl,29721.676
profile,12676484,4,4,2,constructX,4592.366
profile,12676484,4,4,2,calc_extBIC,1940.694
profile,12676484,4,4,2,calcVC,1078.107
profile,12676484,3,4,2,find_qtl,29110.515
profile,12676484,3,4,2,constructX,4598.546
profile,12676484,3,4,2,calc_extBIC,1916.666
profile,12676484,3,4,2,calcVC,1087.44
profile,12676484,2,4,2,find_qtl,29869.053
profile,12676484,2,4,2,constructX,4595.884
profile,12676484,2,4,2,calc_extBIC,2001.234
profile,12676484,2,4,2,calcVC,1260.958
profile,12676484,1,4,2,invMMt,201.917
profile,12676484,1,4,2,find_qtl,30053.534
profile,12676484,1,4,2,constructX,0.083
profile,12676484,1,4,2,calc_extBIC,1968.703
profile,12676484,1,4,2,calcVC,1472.25
profile,12676484,1,4,2,calcMMt,9203.53
profile,12676483,4,2,2,find_qtl,31051.989
profile,12676483,4,2,2,constructX,4696.271
profile,12676483,4,2,2,calc_extBIC,2363.721
profile,12676483,4,2,2,calcVC,1345.805
profile,12676483,3,2,2,find_qtl,31473.621
profile,12676483,3,2,2,constructX,4700.54
profile,12676483,3,2,2,calc_extBIC,2346.735
profile,12676483,3,2,2,calcVC,1334.35
profile,12676483,2,2,2,find_qtl,31804.397
profile,12676483,2,2,2,constructX,4731.202
profile,12676483,2,2,2,calc_extBIC,2494.486
profile,12676483,2,2,2,calcVC,1508.439
profile,12676483,1,2,2,invMMt,238.696
profile,12676483,1,2,2,find_qtl,32740.633
profile,12676483,1,2,2,constructX,0.084
profile,12676483,1,2,2,calc_extBIC,2403.987
profile,12676483,1,2,2,calcVC,1671.917
profile,12676483,1,2,2,calcMMt,9093.607
profile,12676482,4,1,2,find_qtl,32575.733
profile,12676482,4,1,2,constructX,4596.921
profile,12676482,4,1,2,calc_extBIC,3080.094
profile,12676482,4,1,2,calcVC,1670.668
profile,12676482,3,1,2,find_qtl,31956.168
profile,12676482,3,1,2,constructX,4584.554
profile,12676482,3,1,2,calc_extBIC,3045.963
profile,12676482,3,1,2,calcVC,1665.87
profile,12676482,2,1,2,find_qtl,32364.047
profile,12676482,2,1,2,constructX,4592.306
profile,12676482,2,1,2,calc_extBIC,3136.682
profile,12676482,2,1,2,calcVC,1837.472
profile,12676482,1,1,2,invMMt,321.051
profile,12676482,1,1,2,find_qtl,33527.329
profile,12676482,1,1,2,constructX,0.085
profile,12676482,1,1,2,calc_extBIC,3100.151
profile,12676482,1,1,2,calcVC,2043.442
profile,12676482,1,1,2,calcMMt,9275.27
profile,12676481,4,14,2,find_qtl,30197.513
profile,12676481,4,14,2,constructX,4760.202
profile,12676481,4,14,2,calc_extBIC,1784.557
profile,12676481,4,14,2,calcVC,996.081
profile,12676481,3,14,2,find_qtl,30156.473
profile,12676481,3,14,2,constructX,4761.603
profile,12676481,3,14,2,calc_extBIC,1755.657
profile,12676481,3,14,2,calcVC,1006.021
profile,12676481,2,14,2,find_qtl,30152.903
profile,12676481,2,14,2,constructX,4763.523
profile,12676481,2,14,2,calc_extBIC,1864.067
profile,12676481,2,14,2,calcVC,1169.188
profile,12676481,1,14,2,invMMt,178.77
profile,12676481,1,14,2,find_qtl,30709.958
profile,12676481,1,14,2,constructX,0.081
profile,12676481,1,14,2,calc_extBIC,1818.693
profile,12676481,1,14,2,calcVC,1395.845
